id,date,happy
342,9/25/2019 18:57,0
343,9/25/2019 18:59,1
344,9/25/2019 18:59,1
345,9/25/2019 20:00,0
346,9/26/2019 12:34,0
347,9/26/2019 12:34,0
348,9/26/2019 12:34,0
349,9/26/2019 12:34,1
350,9/26/2019 12:34,0
351,9/26/2019 12:34,1
352,9/26/2019 12:34,0
353,9/26/2019 12:34,1
354,9/26/2019 12:34,0
355,9/26/2019 12:34,1
356,9/26/2019 12:34,0
357,9/26/2019 12:34,1
358,9/26/2019 12:34,0
359,9/26/2019 12:34,0
360,9/26/2019 12:34,1
361,9/26/2019 12:34,0
362,9/26/2019 12:34,1
363,9/26/2019 12:34,0
364,9/26/2019 12:34,0
365,9/26/2019 12:35,0
366,9/26/2019 12:35,1
367,9/26/2019 12:35,0
368,9/26/2019 12:35,0
369,9/26/2019 12:35,1
370,9/26/2019 12:35,1
371,9/26/2019 12:35,1
372,9/26/2019 12:35,0
373,9/26/2019 12:35,1
374,9/26/2019 12:35,1
375,9/26/2019 12:35,0
376,9/26/2019 12:35,1
377,9/26/2019 12:35,0
378,9/26/2019 13:00,1
379,9/26/2019 13:00,0
380,9/26/2019 13:01,1
381,9/26/2019 13:01,1
382,9/26/2019 13:01,0
383,9/26/2019 13:01,1
384,9/26/2019 13:01,1
385,9/26/2019 13:01,0
386,9/26/2019 13:01,0
387,9/26/2019 13:01,0
388,9/26/2019 13:01,1
389,9/26/2019 13:01,0
390,9/26/2019 13:01,0
391,9/26/2019 13:01,0
392,9/26/2019 13:01,0
393,9/26/2019 13:01,0
394,9/26/2019 13:01,1
395,9/26/2019 13:01,1
396,9/26/2019 13:01,1
397,9/26/2019 13:01,1
398,9/26/2019 13:01,1
399,9/26/2019 13:01,1
400,9/26/2019 13:01,1
401,9/26/2019 13:02,1
402,9/26/2019 13:02,0
403,9/26/2019 13:02,1
404,9/26/2019 13:02,0
405,9/26/2019 13:02,1
406,9/26/2019 13:02,1
407,9/26/2019 13:02,1
408,9/26/2019 13:02,1
409,9/26/2019 13:09,1
410,9/26/2019 13:09,0
411,9/26/2019 13:09,0
412,9/26/2019 13:09,0
413,9/26/2019 13:09,0
414,9/26/2019 13:09,0
415,9/26/2019 13:09,0
416,9/26/2019 13:09,0
417,9/26/2019 13:09,0
418,9/26/2019 13:09,0
419,9/26/2019 13:09,0
420,9/26/2019 13:09,0
421,9/26/2019 13:09,1
422,9/26/2019 13:09,0
423,9/26/2019 13:09,1
424,9/26/2019 13:09,0
425,9/26/2019 13:09,1
426,9/26/2019 13:09,0
427,9/26/2019 13:09,1
428,9/26/2019 13:10,0
429,9/26/2019 13:10,1
430,9/26/2019 13:10,0
431,9/26/2019 13:10,1
432,9/26/2019 13:10,0
433,9/26/2019 13:10,0
434,9/26/2019 13:10,1
435,9/26/2019 13:10,0
436,9/26/2019 13:10,0
437,9/26/2019 13:10,0
438,9/26/2019 13:10,0
439,9/26/2019 13:10,0
440,9/26/2019 13:10,0
441,9/26/2019 13:10,0
442,9/26/2019 13:10,0
443,9/26/2019 13:10,0
444,9/26/2019 13:10,0
445,9/26/2019 13:10,0
446,9/26/2019 13:10,0
447,9/26/2019 13:10,0
448,9/26/2019 13:10,0
449,9/26/2019 13:10,0
450,9/26/2019 13:10,0
451,9/26/2019 13:10,0
452,9/26/2019 13:10,0
453,9/26/2019 13:10,0
454,9/26/2019 13:10,0
455,9/26/2019 13:10,0
456,9/26/2019 13:10,0
457,9/26/2019 13:10,0
458,9/26/2019 13:10,0
459,9/26/2019 13:10,0
460,9/26/2019 13:10,0
461,9/26/2019 13:10,0
462,9/26/2019 13:10,0
463,9/26/2019 13:10,0
464,9/26/2019 13:11,0
465,9/26/2019 13:11,0
466,9/26/2019 13:11,0
467,9/26/2019 13:11,0
468,9/26/2019 13:11,0
469,9/26/2019 13:11,0
470,9/26/2019 13:11,0
471,9/26/2019 13:11,0
472,9/26/2019 13:11,0
473,9/26/2019 13:11,0
474,9/26/2019 13:11,0
475,9/26/2019 13:11,0
476,9/26/2019 13:11,0
477,9/26/2019 13:11,0
478,9/26/2019 13:11,0
479,9/26/2019 13:11,0
480,9/26/2019 13:11,0
481,9/26/2019 13:11,0
482,9/26/2019 13:11,0
483,9/26/2019 13:11,0
484,9/26/2019 13:11,0
485,9/26/2019 13:11,0
486,9/26/2019 13:11,0
487,9/26/2019 13:11,0
488,9/26/2019 13:11,0
489,9/26/2019 13:11,0
490,9/26/2019 13:11,0
491,9/26/2019 13:11,0
492,9/26/2019 13:11,0
493,9/26/2019 13:11,0
494,9/26/2019 14:03,0
495,9/26/2019 15:12,0
496,9/27/2019 9:09,0
497,9/27/2019 9:12,0
498,9/27/2019 9:12,0
499,9/27/2019 9:16,1
500,9/27/2019 9:23,1
501,9/27/2019 9:24,1
502,9/27/2019 9:25,0
503,9/27/2019 9:25,0
504,9/27/2019 9:26,1
505,9/27/2019 9:26,1
506,9/27/2019 9:42,0
507,9/27/2019 9:53,0
508,9/27/2019 9:53,0
509,9/27/2019 9:53,0
510,9/27/2019 10:00,1
511,9/27/2019 10:15,1
512,9/27/2019 10:27,0
513,9/27/2019 11:39,0
514,9/27/2019 11:50,0
515,9/27/2019 11:50,0
516,9/27/2019 11:50,0
517,9/27/2019 11:50,0
518,9/27/2019 11:50,0
519,9/27/2019 11:50,0
520,9/27/2019 11:50,0
521,9/27/2019 11:50,0
522,9/27/2019 11:50,0
523,9/27/2019 11:51,0
524,9/27/2019 11:51,0
525,9/27/2019 11:51,0
526,9/27/2019 11:51,0
527,9/27/2019 11:51,0
528,9/27/2019 11:51,0
529,9/27/2019 11:51,0
530,9/27/2019 11:51,0
531,9/27/2019 11:51,0
532,9/27/2019 11:51,0
533,9/27/2019 11:51,0
534,9/27/2019 11:51,0
535,9/27/2019 11:51,1
536,9/27/2019 11:51,0
537,9/27/2019 11:51,0
538,9/27/2019 11:51,0
539,9/27/2019 11:51,1
540,9/27/2019 11:56,1
541,9/27/2019 11:58,1
542,9/27/2019 11:58,0
543,9/27/2019 11:58,0
544,9/27/2019 12:18,0
545,9/27/2019 12:18,0
546,9/27/2019 12:27,0
547,9/27/2019 12:28,0
548,9/27/2019 12:28,0
549,9/27/2019 12:42,1
550,9/27/2019 12:51,0
551,9/27/2019 12:52,1
552,9/27/2019 13:05,0
553,9/27/2019 13:05,0
554,9/27/2019 13:06,1
555,9/27/2019 13:06,1
556,9/27/2019 13:06,1
557,9/27/2019 13:06,0
558,9/27/2019 13:06,1
559,9/27/2019 13:06,0
560,9/27/2019 13:07,0
561,9/27/2019 14:25,0
562,9/27/2019 14:25,0
563,9/27/2019 14:25,0
564,9/27/2019 14:25,0
565,9/27/2019 14:25,0
566,9/27/2019 14:25,0
567,9/27/2019 14:25,0
568,9/27/2019 14:25,0
569,9/27/2019 14:33,1
570,9/27/2019 14:33,1
571,9/27/2019 14:33,1
572,9/27/2019 14:33,1
573,9/27/2019 14:33,1
574,9/27/2019 14:33,1
575,9/27/2019 14:33,1
576,9/27/2019 14:33,1
577,9/27/2019 14:33,1
578,9/27/2019 14:33,1
579,9/27/2019 14:34,0
580,9/27/2019 14:34,0
581,9/27/2019 14:34,0
582,9/27/2019 14:36,1
583,9/27/2019 14:41,0
584,9/27/2019 14:41,1
585,9/27/2019 14:41,1
586,9/27/2019 14:41,0
587,9/27/2019 14:41,0
588,9/27/2019 14:55,0
589,9/27/2019 14:55,0
590,9/27/2019 14:55,1
591,9/27/2019 14:55,1
592,9/27/2019 14:55,1
593,9/27/2019 14:55,1
594,9/27/2019 14:55,1
595,9/27/2019 14:56,1
596,9/27/2019 14:56,1
597,9/27/2019 14:56,1
598,9/27/2019 14:56,1
599,9/27/2019 14:56,1
600,9/27/2019 14:56,1
601,9/27/2019 14:56,1
602,9/27/2019 14:56,1
603,9/27/2019 14:56,1
604,9/27/2019 14:56,1
605,9/27/2019 14:56,1
606,9/27/2019 14:56,1
607,9/27/2019 14:56,1
608,9/27/2019 14:56,1
609,9/27/2019 14:56,1
610,9/27/2019 14:56,0
611,9/27/2019 14:56,1
612,9/27/2019 14:56,0
613,9/27/2019 14:56,1
614,9/27/2019 14:56,1
615,9/27/2019 14:56,0
616,9/27/2019 14:56,1
617,9/27/2019 14:56,1
618,9/27/2019 14:56,1
619,9/27/2019 14:56,1
620,9/27/2019 14:56,1
621,9/27/2019 14:56,0
622,9/27/2019 14:56,1
623,9/27/2019 14:56,0
624,9/27/2019 14:56,1
625,9/27/2019 14:56,0
626,9/27/2019 14:56,1
627,9/27/2019 14:56,1
628,9/27/2019 14:56,0
629,9/27/2019 14:56,1
630,9/27/2019 14:56,0
631,9/27/2019 14:56,1
632,9/27/2019 14:56,0
633,9/27/2019 14:56,0
634,9/27/2019 14:56,0
635,9/27/2019 14:56,1
636,9/27/2019 14:56,0
637,9/27/2019 14:56,0
638,9/27/2019 14:56,0
639,9/27/2019 14:56,0
640,9/27/2019 14:56,0
641,9/27/2019 14:56,0
642,9/27/2019 14:56,0
643,9/27/2019 14:56,0
644,9/27/2019 14:56,0
645,9/27/2019 14:56,1
646,9/27/2019 14:56,0
647,9/27/2019 14:56,1
648,9/27/2019 14:56,1
649,9/27/2019 14:56,1
650,9/27/2019 14:56,1
651,9/27/2019 14:56,1
652,9/27/2019 14:57,1
653,9/27/2019 14:58,0
654,9/27/2019 14:59,0
655,9/27/2019 15:27,1
656,9/27/2019 15:28,0
657,9/27/2019 16:04,1
658,9/27/2019 16:13,1
659,9/27/2019 16:13,1
660,9/27/2019 16:16,1
661,9/27/2019 16:21,0
662,9/27/2019 16:21,0
663,9/27/2019 16:21,0
664,9/27/2019 16:21,0
665,9/27/2019 16:21,0
666,9/27/2019 16:21,0
667,9/27/2019 16:21,0
668,9/27/2019 16:21,0
669,9/27/2019 16:21,0
670,9/27/2019 16:21,0
671,9/27/2019 16:21,0
672,9/27/2019 16:21,0
673,9/27/2019 16:22,0
674,9/27/2019 16:22,0
675,9/27/2019 16:22,0
676,9/27/2019 16:22,0
677,9/27/2019 16:22,0
678,9/27/2019 16:22,0
679,9/27/2019 16:22,0
680,9/27/2019 16:22,0
681,9/27/2019 16:22,0
682,9/27/2019 16:22,0
683,9/27/2019 16:22,0
684,9/27/2019 16:22,0
685,9/27/2019 16:22,0
686,9/27/2019 16:22,0
687,9/27/2019 16:22,0
688,9/27/2019 16:22,0
689,9/27/2019 16:22,0
690,9/27/2019 16:22,0
691,9/27/2019 16:22,0
692,9/27/2019 16:22,0
693,9/27/2019 16:22,0
694,9/27/2019 16:23,1
695,9/27/2019 16:23,0
696,9/27/2019 16:23,0
697,9/27/2019 16:23,0
698,9/27/2019 16:23,0
699,9/27/2019 16:23,0
700,9/27/2019 16:23,0
701,9/27/2019 16:23,0
702,9/27/2019 16:23,0
703,9/27/2019 16:23,0
704,9/27/2019 16:23,0
705,9/27/2019 16:23,0
706,9/27/2019 16:23,0
707,9/27/2019 16:23,0
708,9/27/2019 16:23,0
709,9/27/2019 16:23,0
710,9/27/2019 16:23,0
711,9/27/2019 16:23,0
712,9/27/2019 16:23,0
713,9/27/2019 16:23,0
714,9/27/2019 16:23,0
715,9/27/2019 16:23,0
716,9/27/2019 16:23,0
717,9/27/2019 16:23,0
718,9/27/2019 16:23,0
719,9/27/2019 16:23,0
720,9/27/2019 16:23,0
721,9/27/2019 16:23,0
722,9/27/2019 16:23,0
723,9/27/2019 16:23,0
724,9/27/2019 16:23,0
725,9/27/2019 16:23,0
726,9/27/2019 16:23,0
727,9/27/2019 16:23,0
728,9/27/2019 16:23,0
729,9/27/2019 16:23,0
730,9/27/2019 16:23,0
731,9/27/2019 16:23,0
732,9/27/2019 16:23,0
733,9/27/2019 16:23,0
734,9/27/2019 16:23,0
735,9/27/2019 16:23,0
736,9/27/2019 16:23,0
737,9/27/2019 16:23,0
738,9/27/2019 16:23,0
739,9/27/2019 16:23,0
740,9/27/2019 16:23,0
741,9/27/2019 16:23,0
742,9/27/2019 16:23,0
743,9/27/2019 16:23,0
744,9/27/2019 16:23,0
745,9/27/2019 16:23,0
746,9/27/2019 16:23,0
747,9/27/2019 16:23,0
748,9/27/2019 16:23,0
749,9/27/2019 16:23,0
750,9/27/2019 16:23,0
751,9/27/2019 16:23,0
752,9/27/2019 16:24,0
753,9/27/2019 16:24,0
754,9/27/2019 16:24,0
755,9/27/2019 16:24,0
756,9/27/2019 16:24,0
757,9/27/2019 16:24,0
758,9/27/2019 16:24,0
759,9/27/2019 16:24,0
760,9/27/2019 16:24,0
761,9/27/2019 16:24,0
762,9/27/2019 16:24,0
763,9/27/2019 16:24,0
764,9/27/2019 16:24,0
765,9/27/2019 16:24,0
766,9/27/2019 16:24,0
767,9/27/2019 16:24,0
768,9/27/2019 16:24,0
769,9/27/2019 16:24,0
770,9/27/2019 16:24,0
771,9/27/2019 16:24,0
772,9/27/2019 16:24,0
773,9/27/2019 16:24,0
774,9/27/2019 16:24,0
775,9/27/2019 16:24,0
776,9/27/2019 16:24,0
777,9/27/2019 16:24,0
778,9/27/2019 16:24,0
779,9/27/2019 16:24,0
780,9/27/2019 16:24,0
781,9/27/2019 16:24,0
782,9/27/2019 16:24,0
783,9/27/2019 16:24,0
784,9/27/2019 16:24,0
785,9/27/2019 16:24,0
786,9/27/2019 16:24,0
787,9/27/2019 16:24,0
788,9/27/2019 16:24,0
789,9/27/2019 16:24,0
790,9/27/2019 16:24,0
791,9/27/2019 16:24,0
792,9/27/2019 16:24,0
793,9/27/2019 16:24,0
794,9/27/2019 16:24,0
795,9/27/2019 16:24,0
796,9/27/2019 16:24,0
797,9/27/2019 16:24,0
798,9/27/2019 16:24,0
799,9/27/2019 16:24,0
800,9/27/2019 16:24,0
801,9/27/2019 16:24,0
802,9/27/2019 16:24,0
803,9/27/2019 16:24,0
804,9/27/2019 16:24,0
805,9/27/2019 16:24,0
806,9/27/2019 16:24,0
807,9/27/2019 16:24,0
808,9/27/2019 16:24,0
809,9/27/2019 16:24,0
810,9/27/2019 16:24,0
811,9/27/2019 16:24,0
812,9/27/2019 16:24,0
813,9/27/2019 16:24,0
814,9/27/2019 16:24,0
815,9/27/2019 16:24,0
816,9/27/2019 16:24,0
817,9/27/2019 16:24,0
818,9/27/2019 16:24,0
819,9/27/2019 16:24,0
820,9/27/2019 16:24,0
821,9/27/2019 16:24,0
822,9/27/2019 16:24,0
823,9/27/2019 16:24,0
824,9/27/2019 16:25,0
825,9/27/2019 16:25,0
826,9/27/2019 16:25,0
827,9/27/2019 16:25,0
828,9/27/2019 16:25,0
829,9/27/2019 16:25,0
830,9/27/2019 16:27,0
831,9/27/2019 16:27,1
832,9/27/2019 16:27,0
833,9/27/2019 16:27,1
834,9/27/2019 16:27,0
835,9/27/2019 16:28,1
836,9/27/2019 16:28,0
837,9/27/2019 16:28,0
838,9/27/2019 16:28,0
839,9/27/2019 16:28,0
840,9/27/2019 16:28,0
841,9/27/2019 16:28,0
842,9/27/2019 16:28,0
843,9/27/2019 16:28,1
844,9/27/2019 16:28,0
845,9/27/2019 16:28,0
846,9/27/2019 16:28,0
847,9/27/2019 16:29,0
848,9/27/2019 16:29,0
849,9/27/2019 16:29,0
850,9/27/2019 16:29,0
851,9/27/2019 16:29,0
852,9/27/2019 16:29,0
853,9/27/2019 16:29,0
854,9/27/2019 16:29,0
855,9/27/2019 16:29,0
856,9/27/2019 16:29,0
857,9/27/2019 16:29,0
858,9/27/2019 16:29,0
859,9/27/2019 16:29,0
860,9/27/2019 16:29,0
861,9/27/2019 16:29,0
862,9/27/2019 16:29,0
863,9/27/2019 16:29,0
864,9/27/2019 16:29,0
865,9/27/2019 16:44,0
866,9/27/2019 16:44,0
867,9/27/2019 16:44,0
868,9/27/2019 16:45,0
869,9/27/2019 16:45,1
870,9/27/2019 16:46,1
871,9/27/2019 16:46,0
872,9/27/2019 16:46,1
873,9/27/2019 16:47,0
874,9/27/2019 16:47,0
875,9/27/2019 16:47,0
876,9/27/2019 16:47,0
877,9/27/2019 16:47,0
878,9/27/2019 16:47,0
879,9/27/2019 16:47,0
880,9/27/2019 16:47,0
881,9/27/2019 16:47,1
882,9/27/2019 16:47,1
883,9/27/2019 16:47,0
884,9/27/2019 16:47,1
885,9/27/2019 16:47,0
886,9/27/2019 16:47,1
887,9/27/2019 16:47,0
888,9/27/2019 16:47,0
889,9/27/2019 16:47,0
890,9/27/2019 16:47,0
891,9/27/2019 16:47,0
892,9/27/2019 16:47,1
893,9/27/2019 16:47,1
894,9/27/2019 16:47,0
895,9/27/2019 16:47,1
896,9/27/2019 16:47,1
897,9/27/2019 16:47,1
898,9/27/2019 16:47,1
899,9/27/2019 16:47,0
900,9/27/2019 16:47,1
901,9/27/2019 16:47,1
902,9/27/2019 16:47,1
903,9/27/2019 16:48,0
904,9/27/2019 16:48,0
905,9/27/2019 16:48,1
906,9/27/2019 16:57,0
907,9/27/2019 16:57,0
908,9/27/2019 16:57,1
909,9/27/2019 16:57,0
910,9/27/2019 16:57,1
911,9/27/2019 16:57,0
912,9/27/2019 16:57,0
913,9/27/2019 16:57,0
914,9/27/2019 16:57,1
915,9/27/2019 16:57,1
916,9/27/2019 16:57,1
917,9/27/2019 16:57,1
918,9/27/2019 16:57,1
919,9/27/2019 16:57,1
920,9/27/2019 16:58,1
921,9/27/2019 16:58,1
922,9/27/2019 16:59,1
923,9/27/2019 17:00,1
924,9/27/2019 17:00,0
925,9/27/2019 17:00,0
926,9/27/2019 17:00,0
927,9/27/2019 17:00,0
928,9/27/2019 17:07,1
929,9/27/2019 17:07,1
930,9/27/2019 17:09,1
931,9/27/2019 17:13,1
932,9/27/2019 17:13,0
933,9/27/2019 17:13,0
934,9/27/2019 17:13,0
935,9/27/2019 17:19,1
936,9/27/2019 17:25,1
937,9/27/2019 17:30,0
938,9/27/2019 17:30,0
939,9/27/2019 17:30,0
940,9/27/2019 17:30,0
941,9/27/2019 17:30,0
942,9/27/2019 17:30,0
943,9/27/2019 17:30,0
944,9/27/2019 17:30,0
945,9/27/2019 17:30,0
946,9/27/2019 17:30,0
947,9/27/2019 17:30,0
948,9/27/2019 17:30,0
949,9/27/2019 17:30,0
950,9/27/2019 17:30,0
951,9/27/2019 17:30,0
952,9/27/2019 17:30,0
953,9/27/2019 17:30,0
954,9/27/2019 17:30,0
955,9/27/2019 17:30,0
956,9/27/2019 17:30,0
957,9/27/2019 17:30,0
958,9/27/2019 17:30,0
959,9/27/2019 17:30,0
960,9/27/2019 17:30,0
961,9/27/2019 17:30,0
962,9/27/2019 17:30,0
963,9/27/2019 17:30,0
964,9/27/2019 17:30,0
965,9/27/2019 17:30,0
966,9/27/2019 17:30,0
967,9/27/2019 17:30,0
968,9/27/2019 17:30,0
969,9/27/2019 17:30,0
970,9/27/2019 17:30,0
971,9/27/2019 17:30,0
972,9/27/2019 17:30,0
973,9/27/2019 17:30,0
974,9/27/2019 17:30,0
975,9/27/2019 17:30,0
976,9/27/2019 17:30,0
977,9/27/2019 17:30,0
978,9/27/2019 17:30,0
979,9/27/2019 17:30,0
980,9/27/2019 17:30,0
981,9/27/2019 17:30,0
982,9/27/2019 17:32,0
983,9/27/2019 17:32,0
984,9/27/2019 17:32,0
985,9/27/2019 17:32,0
986,9/27/2019 17:32,0
987,9/27/2019 17:33,0
988,9/27/2019 17:33,1
989,9/27/2019 17:33,0
990,9/27/2019 17:33,0
991,9/27/2019 17:33,0
992,9/27/2019 17:33,1
993,9/27/2019 17:33,0
994,9/27/2019 17:33,1
995,9/27/2019 17:33,0
996,9/27/2019 17:33,1
997,9/27/2019 17:33,0
998,9/27/2019 17:33,1
999,9/27/2019 17:33,0
1000,9/27/2019 17:33,1
1001,9/27/2019 17:33,0
1002,9/27/2019 17:33,1
1003,9/27/2019 17:33,0
1004,9/27/2019 17:33,1
1005,9/27/2019 17:33,0
1006,9/27/2019 17:33,1
1007,9/27/2019 17:33,0
1008,9/27/2019 17:33,1
1009,9/27/2019 17:33,0
1010,9/27/2019 17:33,1
1011,9/27/2019 17:33,1
1012,9/27/2019 17:33,0
1013,9/27/2019 17:33,1
1014,9/27/2019 17:33,0
1015,9/27/2019 17:33,1
1016,9/27/2019 17:33,1
1017,9/27/2019 17:33,0
1018,9/27/2019 17:33,0
1019,9/27/2019 17:33,1
1020,9/27/2019 17:33,0
1021,9/27/2019 17:33,1
1022,9/27/2019 17:33,0
1023,9/27/2019 17:33,0
1024,9/27/2019 17:33,1
1025,9/27/2019 17:33,0
1026,9/27/2019 17:33,1
1027,9/27/2019 17:33,1
1028,9/27/2019 17:33,0
1029,9/27/2019 17:33,0
1030,9/27/2019 17:33,1
1031,9/27/2019 17:33,0
1032,9/27/2019 17:33,1
1033,9/27/2019 17:33,0
1034,9/27/2019 17:33,1
1035,9/27/2019 17:33,1
1036,9/27/2019 17:33,0
1037,9/27/2019 17:33,1
1038,9/27/2019 17:33,0
1039,9/27/2019 17:33,1
1040,9/27/2019 17:33,0
1041,9/27/2019 17:33,1
1042,9/27/2019 17:33,1
1043,9/27/2019 17:33,0
1044,9/27/2019 17:33,1
1045,9/27/2019 17:33,1
1046,9/27/2019 17:33,0
1047,9/27/2019 17:33,1
1048,9/27/2019 17:33,0
1049,9/27/2019 17:34,0
1050,9/27/2019 17:34,1
1051,9/27/2019 17:34,1
1052,9/27/2019 17:34,0
1053,9/27/2019 17:34,1
1054,9/27/2019 17:34,0
1055,9/27/2019 17:34,1
1056,9/27/2019 17:34,0
1057,9/27/2019 17:34,1
1058,9/27/2019 17:34,1
1059,9/27/2019 17:34,0
1060,9/27/2019 17:34,0
1061,9/27/2019 17:34,1
1062,9/27/2019 17:34,0
1063,9/27/2019 17:34,1
1064,9/27/2019 17:34,0
1065,9/27/2019 17:34,1
1066,9/27/2019 17:34,0
1067,9/27/2019 17:34,1
1068,9/27/2019 17:34,0
1069,9/27/2019 17:34,1
1070,9/27/2019 17:34,0
1071,9/27/2019 17:34,1
1072,9/27/2019 17:34,0
1073,9/27/2019 17:34,1
1074,9/27/2019 17:34,0
1075,9/27/2019 17:34,1
1076,9/27/2019 17:34,0
1077,9/27/2019 17:34,0
1078,9/27/2019 17:34,1
1079,9/27/2019 17:34,0
1080,9/27/2019 17:34,1
1081,9/27/2019 17:34,0
1082,9/27/2019 17:34,1
1083,9/27/2019 17:34,0
1084,9/27/2019 17:34,1
1085,9/27/2019 17:34,1
1086,9/27/2019 17:34,0
1087,9/27/2019 17:34,1
1088,9/27/2019 17:34,0
1089,9/27/2019 17:34,1
1090,9/27/2019 17:34,1
1091,9/27/2019 17:34,0
1092,9/27/2019 17:34,1
1093,9/27/2019 17:34,0
1094,9/27/2019 17:34,1
1095,9/27/2019 17:34,1
1096,9/27/2019 17:34,0
1097,9/27/2019 17:34,1
1098,9/27/2019 17:34,0
1099,9/27/2019 17:34,0
1100,9/27/2019 17:34,1
1101,9/27/2019 17:34,0
1102,9/27/2019 17:34,1
1103,9/27/2019 17:34,1
1104,9/27/2019 17:34,1
1105,9/27/2019 17:34,0
1106,9/27/2019 17:34,0
1107,9/27/2019 17:34,1
1108,9/27/2019 17:34,0
1109,9/27/2019 17:34,1
1110,9/27/2019 17:34,0
1111,9/27/2019 17:34,0
1112,9/27/2019 17:34,1
1113,9/27/2019 17:34,1
1114,9/27/2019 17:34,0
1115,9/27/2019 17:34,1
1116,9/27/2019 17:34,1
1117,9/27/2019 17:34,0
1118,9/27/2019 17:34,1
1119,9/27/2019 17:34,1
1120,9/27/2019 17:34,0
1121,9/27/2019 17:34,1
1122,9/27/2019 17:34,0
1123,9/27/2019 17:34,1
1124,9/27/2019 17:34,0
1125,9/27/2019 17:34,1
1126,9/27/2019 17:35,0
1127,9/27/2019 17:36,0
1128,9/27/2019 17:56,1
1129,9/27/2019 17:57,0
1130,9/27/2019 17:58,0
1131,9/27/2019 17:58,0
1132,9/27/2019 17:58,0
1133,9/27/2019 17:58,0
1134,9/27/2019 17:58,0
1135,9/27/2019 18:06,0
1136,9/27/2019 18:06,1
1137,9/27/2019 18:06,0
1138,9/27/2019 18:07,0
1139,9/27/2019 18:07,0
1140,9/27/2019 18:07,1
1141,9/27/2019 18:07,1
1142,9/27/2019 18:07,0
1143,9/27/2019 18:07,1
1144,9/27/2019 18:07,0
1145,9/27/2019 18:07,1
1146,9/27/2019 18:07,0
1147,9/27/2019 18:07,0
1148,9/27/2019 18:07,0
1149,9/27/2019 18:07,0
1150,9/27/2019 18:07,0
1151,9/27/2019 18:12,0
1152,9/27/2019 18:29,1
1153,9/27/2019 18:43,0
1154,9/27/2019 18:51,0
1155,9/27/2019 18:51,0
1156,9/27/2019 18:51,0
1157,9/27/2019 18:51,0
1158,9/27/2019 18:51,0
1159,9/27/2019 18:51,0
1160,9/27/2019 18:51,0
1161,9/27/2019 18:51,0
1162,9/27/2019 18:51,1
1163,9/27/2019 18:51,0
1164,9/27/2019 18:51,0
1165,9/27/2019 18:51,0
1166,9/27/2019 18:51,1
1167,9/27/2019 18:51,1
1168,9/27/2019 18:51,0
1169,9/27/2019 18:51,0
1170,9/27/2019 18:52,0
1171,9/27/2019 18:52,0
1172,9/27/2019 18:52,0
1173,9/27/2019 18:52,0
1174,9/27/2019 18:52,0
1175,9/27/2019 18:52,0
1176,9/27/2019 18:52,1
1177,9/27/2019 18:52,1
1178,9/27/2019 18:52,0
1179,9/27/2019 18:52,0
1180,9/27/2019 18:52,1
1181,9/27/2019 18:52,0
1182,9/27/2019 18:52,0
1183,9/27/2019 18:52,1
1184,9/27/2019 18:52,0
1185,9/27/2019 18:52,1
1186,9/27/2019 18:52,0
1187,9/27/2019 18:52,1
1188,9/27/2019 18:52,1
1189,9/27/2019 18:52,0
1190,9/27/2019 18:52,1
1191,9/27/2019 18:52,0
1192,9/27/2019 18:52,1
1193,9/27/2019 18:52,0
1194,9/27/2019 18:52,0
1195,9/27/2019 18:52,1
1196,9/27/2019 18:52,1
1197,9/27/2019 18:52,0
1198,9/27/2019 18:52,1
1199,9/27/2019 18:52,0
1200,9/27/2019 18:52,1
1201,9/27/2019 18:52,0
1202,9/27/2019 18:52,1
1203,9/27/2019 18:52,0
1204,9/27/2019 18:52,1
1205,9/27/2019 18:52,1
1206,9/27/2019 18:52,1
1207,9/27/2019 18:52,0
1208,9/27/2019 18:52,0
1209,9/27/2019 18:53,1
1210,9/27/2019 18:53,0
1211,9/27/2019 18:53,1
1212,9/27/2019 18:53,0
1213,9/27/2019 18:53,1
1214,9/27/2019 18:53,1
1215,9/27/2019 18:53,0
1216,9/27/2019 18:53,1
1217,9/27/2019 18:53,0
1218,9/27/2019 18:53,0
1219,9/27/2019 18:53,1
1220,9/27/2019 18:53,1
1221,9/27/2019 18:53,1
1222,9/27/2019 18:53,0
1223,9/27/2019 18:53,1
1224,9/27/2019 18:53,1
1225,9/27/2019 18:53,0
1226,9/27/2019 18:53,1
1227,9/27/2019 18:53,0
1228,9/27/2019 18:53,1
1229,9/27/2019 18:53,0
1230,9/27/2019 18:53,1
1231,9/27/2019 18:53,0
1232,9/27/2019 18:53,1
1233,9/27/2019 18:53,0
1234,9/27/2019 18:53,0
1235,9/27/2019 18:53,0
1236,9/27/2019 18:53,0
1237,9/27/2019 18:53,0
1238,9/27/2019 18:53,0
1239,9/27/2019 18:53,0
1240,9/27/2019 18:53,0
1241,9/27/2019 18:53,0
1242,9/27/2019 18:53,0
1243,9/27/2019 18:53,0
1244,9/27/2019 18:53,0
1245,9/27/2019 18:53,0
1246,9/27/2019 18:53,0
1247,9/27/2019 18:53,0
1248,9/27/2019 18:53,0
1249,9/27/2019 18:53,0
1250,9/27/2019 18:53,0
1251,9/27/2019 18:53,0
1252,9/27/2019 18:54,0
1253,9/27/2019 18:54,0
1254,9/27/2019 18:54,0
1255,9/27/2019 18:54,0
1256,9/27/2019 18:54,0
